x,y,CIdn,CIup,alpha
4.865435281,2.384782602,2.157078015,2.612487189,0.05
4.886812867,2.400467469,2.16857134,2.632363598,0.05
4.908190452,2.416152336,2.180036343,2.652268329,0.05
2.791809489,0.863350524,0.571458303,1.155242745,0.06
2.813187074,0.879035391,0.591419021,1.166651761,0.06
2.83456466,0.894720258,0.61136794,1.178072575,0.06
2.855942245,0.910405124,0.63130452,1.189505729,0.06
2.877319831,0.926089991,0.651228187,1.200951796,0.06
2.898697416,0.941774858,0.671138334,1.212411382,0.06
2.920075002,0.957459725,0.691034319,1.22388513,0.06
2.941452587,0.973144592,0.71091546,1.235373724,0.06
2.962830173,0.988829458,0.730781031,1.246877886,0.06
2.984207758,1.004514325,0.750630264,1.258398386,0.06
3.005585344,1.020199192,0.770462343,1.269936041,0.06
3.026962929,1.035884059,0.790276396,1.281491721,0.06
3.048340515,1.051568926,0.810071501,1.29306635,0.06
3.0697181,1.067253792,0.829846672,1.304660912,0.06
3.091095686,1.082938659,0.849600862,1.316276456,0.06
3.112473271,1.098623526,0.869332954,1.327914098,0.06
3.133850857,1.114308393,0.889041756,1.339575029,0.06
3.155228442,1.129993259,0.908725998,1.351260521,0.06
3.176606028,1.145678126,0.928384323,1.362971929,0.06
3.197983613,1.161362993,0.948015284,1.374710702,0.06
3.219361199,1.17704786,0.967617334,1.386478386,0.06
3.240738784,1.192732727,0.987188819,1.398276634,0.06
3.26211637,1.208417593,1.006727974,1.410107213,0.06
3.283493955,1.22410246,1.026232908,1.421972012,0.06
3.304871541,1.239787327,1.045701601,1.433873053,0.06
3.326249126,1.255472194,1.065131892,1.445812496,0.06
3.347626712,1.271157061,1.084521468,1.457792653,0.06
3.369004297,1.286841927,1.103867856,1.469815998,0.06
3.390381883,1.302526794,1.123168413,1.481885176,0.06
3.411759468,1.318211661,1.142420308,1.494003013,0.06
3.433137054,1.333896528,1.161620521,1.506172535,0.06
3.454514639,1.349581394,1.180765821,1.518396968,0.06
3.475892225,1.365266261,1.199852764,1.530679759,0.06
3.49726981,1.380951128,1.218877673,1.543024583,0.06
3.518647395,1.396635995,1.237836635,1.555435355,0.06
3.540024981,1.412320862,1.256725486,1.567916237,0.06
3.561402566,1.428005728,1.275539806,1.580471651,0.06
3.582780152,1.443690595,1.294274913,1.593106278,0.06
3.604157737,1.459375462,1.312925856,1.605825068,0.06
3.625535323,1.475060329,1.331487419,1.618633238,0.06
3.646912908,1.490745195,1.349954124,1.631536267,0.06
3.668290494,1.506430062,1.368320238,1.644539887,0.06
3.689668079,1.522114929,1.386579791,1.657650067,0.06
3.711045665,1.537799796,1.404726598,1.670872994,0.06
3.73242325,1.553484663,1.422754289,1.684215036,0.06
3.753800836,1.569169529,1.44065635,1.697682709,0.06
3.775178421,1.584854396,1.45842617,1.711282623,0.06
3.796556007,1.600539263,1.476057104,1.725021421,0.06
3.817933592,1.61622413,1.493542544,1.738905715,0.06
3.839311178,1.631908997,1.510875996,1.752941997,0.06
3.860688763,1.647593863,1.528051171,1.767136556,0.06
3.882066349,1.66327873,1.545062083,1.781495378,0.06
3.903443934,1.678963597,1.561903149,1.796024044,0.06
3.92482152,1.694648464,1.578569296,1.810727632,0.06
3.946199105,1.71033333,1.595056054,1.825610607,0.06
3.967576691,1.726018197,1.611359661,1.840676733,0.06
3.988954276,1.741703064,1.627477141,1.855928987,0.06
4.010331862,1.757387931,1.643406373,1.871369488,0.06
4.031709447,1.773072798,1.659146147,1.886999448,0.06
4.053087033,1.788757664,1.674696189,1.90281914,0.06
4.074464618,1.804442531,1.69005717,1.918827892,0.06
4.095842204,1.820127398,1.705230689,1.935024107,0.06
4.117219789,1.835812265,1.720219233,1.951405297,0.06
4.138597375,1.851497132,1.73502612,1.967968143,0.06
4.15997496,1.867181998,1.749655421,1.984708575,0.06
4.181352546,1.882866865,1.764111872,2.001621858,0.06
4.202730131,1.898551732,1.778400774,2.01870269,0.06
4.224107716,1.914236599,1.792527892,2.035945305,0.06
4.245485302,1.929921465,1.806499352,2.053343578,0.06
4.266862887,1.945606332,1.820321541,2.070891124,0.06
4.288240473,1.961291199,1.834001009,2.088581389,0.06
4.309618058,1.976976066,1.847544393,2.106407739,0.06
4.330995644,1.992660933,1.860958329,2.124363536,0.06
4.352373229,2.008345799,1.874249394,2.142442205,0.06
4.373750815,2.024030666,1.887424047,2.160637285,0.06
4.3951284,2.039715533,1.900488585,2.17894248,0.06
4.416505986,2.0554004,1.913449106,2.197351693,0.06
4.437883571,2.071085267,1.926311481,2.215859052,0.06
4.459261157,2.086770133,1.939081338,2.234458929,0.06
4.480638742,2.102455,1.951764045,2.253145955,0.06
4.502016328,2.118139867,1.964364707,2.271915027,0.06
4.523393913,2.133824734,1.97688816,2.290761307,0.06
4.544771499,2.1495096,1.989338977,2.309680224,0.06
4.566149084,2.165194467,2.001721469,2.328667466,0.06
4.58752667,2.180879334,2.014039692,2.347718976,0.06
4.608904255,2.196564201,2.026297459,2.366830943,0.06
4.630281841,2.212249068,2.038498347,2.385999788,0.06
4.651659426,2.227933934,2.050645709,2.405222159,0.06
4.673037012,2.243618801,2.062742687,2.424494916,0.06
4.694414597,2.259303668,2.074792218,2.443815118,0.06
4.715792183,2.274988535,2.086797054,2.463180016,0.06
4.737169768,2.290673402,2.098759764,2.482587039,0.06
4.758547354,2.306358268,2.110682753,2.502033784,0.06
4.779924939,2.322043135,2.122568268,2.521518003,0.06
4.801302525,2.337728002,2.13441841,2.541037594,0.06
4.82268011,2.353412869,2.146235143,2.560590595,0.06
4.844057696,2.369097735,2.158020303,2.580175167,0.06
4.865435281,2.384782602,2.16977561,2.599789594,0.06
4.886812867,2.400467469,2.18150267,2.619432268,0.06
4.908190452,2.416152336,2.193202987,2.639101685,0.06
2.791809489,0.863350524,0.586529415,1.140171634,0.07
2.813187074,0.879035391,0.60626936,1.151801422,0.07
2.83456466,0.894720258,0.625998116,1.163442399,0.07
2.855942245,0.910405124,0.645715169,1.17509508,0.07
2.877319831,0.926089991,0.665419976,1.186760007,0.07
2.898697416,0.941774858,0.685111962,1.198437754,0.07
2.920075002,0.957459725,0.704790517,1.210128933,0.07
2.941452587,0.973144592,0.724454993,1.22183419,0.07
2.962830173,0.988829458,0.744104705,1.233554212,0.07
2.984207758,1.004514325,0.763738922,1.245289729,0.07
3.005585344,1.020199192,0.783356869,1.257041515,0.07
3.026962929,1.035884059,0.802957723,1.268810395,0.07
3.048340515,1.051568926,0.822540606,1.280597246,0.07
3.0697181,1.067253792,0.842104585,1.292403,0.07
3.091095686,1.082938659,0.861648666,1.304228653,0.07
3.112473271,1.098623526,0.881171789,1.316075263,0.07
3.133850857,1.114308393,0.900672825,1.32794396,0.07
3.155228442,1.129993259,0.920150569,1.339835949,0.07
3.176606028,1.145678126,0.939603735,1.351752517,0.07
3.197983613,1.161362993,0.95903095,1.363695036,0.07
3.219361199,1.17704786,0.978430746,1.375664974,0.07
3.240738784,1.192732727,0.997801556,1.387663897,0.07
3.26211637,1.208417593,1.017141704,1.399693483,0.07
3.283493955,1.22410246,1.036449399,1.411755522,0.07
3.304871541,1.239787327,1.055722723,1.423851931,0.07
3.326249126,1.255472194,1.074959628,1.435984759,0.07
3.347626712,1.271157061,1.094157921,1.4481562,0.07
3.369004297,1.286841927,1.113315257,1.460368598,0.07
3.390381883,1.302526794,1.132429126,1.472624462,0.07
3.411759468,1.318211661,1.151496847,1.484926475,0.07
3.433137054,1.333896528,1.170515554,1.497277502,0.07
3.454514639,1.349581394,1.189482184,1.509680605,0.07
3.475892225,1.365266261,1.208393469,1.522139054,0.07
3.49726981,1.380951128,1.227245923,1.534656333,0.07
3.518647395,1.396635995,1.246035835,1.547236154,0.07
3.540024981,1.412320862,1.264759257,1.559882466,0.07
3.561402566,1.428005728,1.283411996,1.572599461,0.07
3.582780152,1.443690595,1.301989611,1.585391579,0.07
3.604157737,1.459375462,1.320487408,1.598263516,0.07
3.625535323,1.475060329,1.338900441,1.611220217,0.07
3.646912908,1.490745195,1.357223512,1.624266879,0.07
3.668290494,1.506430062,1.375451187,1.637408938,0.07
3.689668079,1.522114929,1.393577803,1.650652056,0.07
3.711045665,1.537799796,1.411597494,1.664002098,0.07
3.73242325,1.553484663,1.429504219,1.677465106,0.07
3.753800836,1.569169529,1.4472918,1.691047258,0.07
3.775178421,1.584854396,1.464953969,1.704754823,0.07
3.796556007,1.600539263,1.482484424,1.718594102,0.07
3.817933592,1.61622413,1.499876896,1.732571364,0.07
3.839311178,1.631908997,1.517125227,1.746692766,0.07
3.860688763,1.647593863,1.534223453,1.760964273,0.07
3.882066349,1.66327873,1.551165898,1.775391562,0.07
3.903443934,1.678963597,1.567947268,1.789979926,0.07
3.92482152,1.694648464,1.584562748,1.804734179,0.07
3.946199105,1.71033333,1.601008103,1.819658558,0.07
3.967576691,1.726018197,1.617279763,1.834756631,0.07
3.988954276,1.741703064,1.633374906,1.850031222,0.07
4.010331862,1.757387931,1.649291521,1.865484341,0.07
4.031709447,1.773072798,1.66502846,1.881117135,0.07
4.053087033,1.788757664,1.680585463,1.896929866,0.07
4.074464618,1.804442531,1.695963167,1.912921895,0.07
4.095842204,1.820127398,1.711163088,1.929091708,0.07
4.117219789,1.835812265,1.726187585,1.945436945,0.07
4.138597375,1.851497132,1.741039804,1.961954459,0.07
4.15997496,1.867181998,1.755723607,1.97864039,0.07
4.181352546,1.882866865,1.770243484,1.995490246,0.07
4.202730131,1.898551732,1.784604463,2.012499001,0.07
4.224107716,1.914236599,1.798812012,2.029661186,0.07
4.245485302,1.929921465,1.812871939,2.046970992,0.07
4.266862887,1.945606332,1.826790302,2.064422363,0.07
4.288240473,1.961291199,1.840573314,2.082009084,0.07
4.309618058,1.976976066,1.854227268,2.099724864,0.07
4.330995644,1.992660933,1.867758458,2.117563408,0.07
4.352373229,2.008345799,1.881173121,2.135518478,0.07
4.373750815,2.024030666,1.894477382,2.15358395,0.07
4.3951284,2.039715533,1.907677214,2.171753851,0.07
4.416505986,2.0554004,1.9207784,2.1900224,0.07
4.437883571,2.071085267,1.933786507,2.208384026,0.07
4.459261157,2.086770133,1.946706873,2.226833394,0.07
4.480638742,2.102455,1.959544589,2.245365412,0.07
4.502016328,2.118139867,1.972304495,2.263975238,0.07
4.523393913,2.133824734,1.98499118,2.282658287,0.07
4.544771499,2.1495096,1.997608979,2.301410221,0.07
4.566149084,2.165194467,2.010161981,2.320226954,0.07
4.58752667,2.180879334,2.022654032,2.339104636,0.07
4.608904255,2.196564201,2.035088748,2.358039653,0.07
4.630281841,2.212249068,2.047469523,2.377028612,0.07
4.651659426,2.227933934,2.059799535,2.396068333,0.07
4.673037012,2.243618801,2.072081764,2.415155838,0.07
4.694414597,2.259303668,2.084318997,2.434288339,0.07
4.715792183,2.274988535,2.096513842,2.453463228,0.07
4.737169768,2.290673402,2.108668736,2.472678067,0.07
4.758547354,2.306358268,2.12078596,2.491930577,0.07
4.779924939,2.322043135,2.132867645,2.511218626,0.07
4.801302525,2.337728002,2.144915783,2.530540221,0.07
4.82268011,2.353412869,2.156932237,2.5498935,0.07
4.844057696,2.369097735,2.168918749,2.569276722,0.07
4.865435281,2.384782602,2.180876949,2.588688256,0.07
4.886812867,2.400467469,2.19280836,2.608126578,0.07
4.908190452,2.416152336,2.204714409,2.627590263,0.07
2.791809489,0.863350524,0.599991233,1.126709815,0.08
2.813187074,0.879035391,0.61953398,1.138536802,0.08
2.83456466,0.894720258,0.639066081,1.150374434,0.08
2.855942245,0.910405124,0.658587049,1.1622232,0.08
2.877319831,0.926089991,0.678096366,1.174083616,0.08
2.898697416,0.941774858,0.697593486,1.18595623,0.08
2.920075002,0.957459725,0.717077827,1.197841622,0.08
2.941452587,0.973144592,0.736548775,1.209740408,0.08
2.962830173,0.988829458,0.756005676,1.22165324,0.08
2.984207758,1.004514325,0.775447836,1.233580814,0.08
3.005585344,1.020199192,0.794874518,1.245523866,0.08
3.026962929,1.035884059,0.814284937,1.257483181,0.08
3.048340515,1.051568926,0.833678259,1.269459592,0.08
3.0697181,1.067253792,0.853053597,1.281453988,0.08
3.091095686,1.082938659,0.872410004,1.293467314,0.08
3.112473271,1.098623526,0.891746473,1.305500579,0.08
3.133850857,1.114308393,0.911061929,1.317554856,0.08
3.155228442,1.129993259,0.930355225,1.329631294,0.08
3.176606028,1.145678126,0.949625139,1.341731114,0.08
3.197983613,1.161362993,0.968870363,1.353855623,0.08
3.219361199,1.17704786,0.988089502,1.366006218,0.08
3.240738784,1.192732727,1.007281064,1.378184389,0.08
3.26211637,1.208417593,1.026443456,1.390391731,0.08
3.283493955,1.22410246,1.045574972,1.402629948,0.08
3.304871541,1.239787327,1.06467379,1.414900864,0.08
3.326249126,1.255472194,1.08373796,1.427206428,0.08
3.347626712,1.271157061,1.102765394,1.439548727,0.08
3.369004297,1.286841927,1.121753864,1.451929991,0.08
3.390381883,1.302526794,1.14070098,1.464352608,0.08
3.411759468,1.318211661,1.159604193,1.476819128,0.08
3.433137054,1.333896528,1.178460775,1.48933228,0.08
3.454514639,1.349581394,1.197267813,1.501894976,0.08
3.475892225,1.365266261,1.216022197,1.514510326,0.08
3.49726981,1.380951128,1.234720612,1.527181644,0.08
3.518647395,1.396635995,1.253359525,1.539912464,0.08
3.540024981,1.412320862,1.271935182,1.552706541,0.08
3.561402566,1.428005728,1.290443593,1.565567864,0.08
3.582780152,1.443690595,1.308880534,1.578500656,0.08
3.604157737,1.459375462,1.327241538,1.591509386,0.08
3.625535323,1.475060329,1.3455219,1.604598758,0.08
3.646912908,1.490745195,1.363716675,1.617773716,0.08
3.668290494,1.506430062,1.381820693,1.631039431,0.08
3.689668079,1.522114929,1.399828567,1.644401292,0.08
3.711045665,1.537799796,1.417734715,1.657864877,0.08
3.73242325,1.553484663,1.435533392,1.671435934,0.08
3.753800836,1.569169529,1.453218718,1.685120341,0.08
3.775178421,1.584854396,1.47078473,1.698924062,0.08
3.796556007,1.600539263,1.488225434,1.712853092,0.08
3.817933592,1.61622413,1.505534865,1.726913395,0.08
3.839311178,1.631908997,1.522707165,1.741110828,0.08
3.860688763,1.647593863,1.53973666,1.755451067,0.08
3.882066349,1.66327873,1.556617948,1.769939512,0.08
3.903443934,1.678963597,1.573345995,1.784581199,0.08
3.92482152,1.694648464,1.589916219,1.799380708,0.08
3.946199105,1.71033333,1.606324592,1.814342069,0.08
3.967576691,1.726018197,1.622567716,1.829468678,0.08
3.988954276,1.741703064,1.638642907,1.844763221,0.08
4.010331862,1.757387931,1.654548252,1.860227609,0.08
4.031709447,1.773072798,1.670282659,1.875862936,0.08
4.053087033,1.788757664,1.68584588,1.891669448,0.08
4.074464618,1.804442531,1.701238522,1.907646541,0.08
4.095842204,1.820127398,1.716462025,1.923792771,0.08
4.117219789,1.835812265,1.731518636,1.940105894,0.08
4.138597375,1.851497132,1.746411347,1.956582916,0.08
4.15997496,1.867181998,1.761143832,1.973220165,0.08
4.181352546,1.882866865,1.775720362,1.990013368,0.08
4.202730131,1.898551732,1.790145722,2.006957742,0.08
4.224107716,1.914236599,1.804425113,2.024048085,0.08
4.245485302,1.929921465,1.818564061,2.04127887,0.08
4.266862887,1.945606332,1.832568329,2.058644336,0.08
4.288240473,1.961291199,1.846443828,2.07613857,0.08
4.309618058,1.976976066,1.860196545,2.093755586,0.08
4.330995644,1.992660933,1.873832468,2.111489397,0.08
4.352373229,2.008345799,1.887357532,2.129334067,0.08
4.373750815,2.024030666,1.900777562,2.14728377,0.08
4.3951284,2.039715533,1.914098242,2.165332824,0.08
4.416505986,2.0554004,1.927325071,2.183475728,0.08
4.437883571,2.071085267,1.940463349,2.201707184,0.08
4.459261157,2.086770133,1.953518153,2.220022114,0.08
4.480638742,2.102455,1.966494326,2.238415674,0.08
4.502016328,2.118139867,1.979396474,2.25688326,0.08
4.523393913,2.133824734,1.99222896,2.275420507,0.08
4.544771499,2.1495096,2.004995911,2.29402329,0.08
4.566149084,2.165194467,2.017701215,2.31268772,0.08
4.58752667,2.180879334,2.030348533,2.331410135,0.08
4.608904255,2.196564201,2.042941304,2.350187097,0.08
4.630281841,2.212249068,2.055482757,2.369015378,0.08
4.651659426,2.227933934,2.067975916,2.387891953,0.08
4.673037012,2.243618801,2.080423615,2.406813987,0.08
4.694414597,2.259303668,2.092828507,2.425778829,0.08
4.715792183,2.274988535,2.105193071,2.444783999,0.08
4.737169768,2.290673402,2.117519628,2.463827175,0.08
4.758547354,2.306358268,2.129810346,2.48290619,0.08
4.779924939,2.322043135,2.142067254,2.502019016,0.08
4.801302525,2.337728002,2.154292246,2.521163757,0.08
4.82268011,2.353412869,2.166487096,2.540338642,0.08
4.844057696,2.369097735,2.178653459,2.559542012,0.08
4.865435281,2.384782602,2.190792886,2.578772318,0.08
4.886812867,2.400467469,2.202906828,2.59802811,0.08
4.908190452,2.416152336,2.214996641,2.61730803,0.08
2.791809489,0.863350524,0.612208845,1.114492203,0.09
2.813187074,0.879035391,0.63157262,1.126498162,0.09
2.83456466,0.894720258,0.650926242,1.138514273,0.09
2.855942245,0.910405124,0.670269248,1.150541001,0.09
2.877319831,0.926089991,0.689601143,1.162578839,0.09
2.898697416,0.941774858,0.708921407,1.174628309,0.09
2.920075002,0.957459725,0.728229486,1.186689964,0.09
2.941452587,0.973144592,0.747524792,1.198764391,0.09
2.962830173,0.988829458,0.766806703,1.210852214,0.09
2.984207758,1.004514325,0.786074557,1.222954094,0.09
3.005585344,1.020199192,0.80532765,1.235070734,0.09
3.026962929,1.035884059,0.824565235,1.247202882,0.09
3.048340515,1.051568926,0.843786517,1.259351334,0.09
3.0697181,1.067253792,0.862990649,1.271516936,0.09
3.091095686,1.082938659,0.882176728,1.28370059,0.09
3.112473271,1.098623526,0.901343794,1.295903258,0.09
3.133850857,1.114308393,0.920490822,1.308125964,0.09
3.155228442,1.129993259,0.939616718,1.320369801,0.09
3.176606028,1.145678126,0.958720316,1.332635937,0.09
3.197983613,1.161362993,0.97780037,1.344925616,0.09
3.219361199,1.17704786,0.996855549,1.357240171,0.09
3.240738784,1.192732727,1.015884431,1.369581023,0.09
3.26211637,1.208417593,1.034885495,1.381949692,0.09
3.283493955,1.22410246,1.053857116,1.394347804,0.09
3.304871541,1.239787327,1.072797556,1.406777098,0.09
3.326249126,1.255472194,1.091704955,1.419239432,0.09
3.347626712,1.271157061,1.110577323,1.431736798,0.09
3.369004297,1.286841927,1.129412534,1.444271321,0.09
3.390381883,1.302526794,1.14820831,1.456845278,0.09
3.411759468,1.318211661,1.166962219,1.469461102,0.09
3.433137054,1.333896528,1.185671661,1.482121394,0.09
3.454514639,1.349581394,1.204333857,1.494828932,0.09
3.475892225,1.365266261,1.222945841,1.507586681,0.09
3.49726981,1.380951128,1.241504453,1.520397803,0.09
3.518647395,1.396635995,1.260006325,1.533265665,0.09
3.540024981,1.412320862,1.278447873,1.54619385,0.09
3.561402566,1.428005728,1.296825296,1.55918616,0.09
3.582780152,1.443690595,1.315134564,1.572246626,0.09
3.604157737,1.459375462,1.333371419,1.585379505,0.09
3.625535323,1.475060329,1.351531372,1.598589286,0.09
3.646912908,1.490745195,1.369609709,1.611880682,0.09
